,Date,Open,High,Low,Close,Volume
28,2020-04-24 04:00,340.55015525860324,7549.35,7501.8,755.0114813645705,79.9
29,2020-04-24 05:00,354.23112907720696,7552.31,7497.06,392.75700163051715,126.43
30,2020-04-24 06:00,320.2263657087778,7543.52,7492.49,533.8969553789625,160.44
31,2020-04-24 07:00,311.2910528530722,7594.3,7526.9,590.4472479321321,525.05
32,2020-04-24 08:00,365.4028561637057,7593.38,7524.69,1005.1573165776795,416.6
33,2020-04-24 09:00,304.80163519638654,7612.91,7549.87,954.0965425454242,809.16
34,2020-04-24 10:00,342.85960785688667,7580.0,7500.0,458.21734712197434,846.24
35,2020-04-24 11:00,296.5304099079576,7600.0,7478.26,748.7713641057223,792.68
36,2020-04-24 12:00,292.261697742403,7531.0,7455.17,1006.9966383196462,242.29
37,2020-04-24 13:00,309.34087194920943,7520.53,7478.18,436.5177803870515,238.16
38,2020-04-24 14:00,316.25835442341224,7511.2,7391.57,367.95136214730553,674.72
39,2020-04-24 15:00,240.94930291514473,7528.52,7486.43,719.1980775284286,502.46
40,2020-04-24 16:00,325.39354555998904,7538.97,7484.17,386.71691843615764,213.74
41,2020-04-24 17:00,305.07069910062404,7528.96,7501.32,520.7599404743081,109.37
42,2020-04-24 18:00,317.08408572678263,7554.12,7511.86,494.8270266787514,461.91
43,2020-04-24 19:00,285.4033482686458,7536.26,7504.29,436.8644784764568,274.54
44,2020-04-24 20:00,187.87662021853902,7558.0,7523.68,640.198316003047,106.25
45,2020-04-24 21:00,366.06413040059084,7558.0,7500.0,1216.545099221797,116.15
46,2020-04-24 22:00,332.21557812003397,7530.24,7480.59,372.54159742515503,223.07
47,2020-04-24 23:00,273.204772966906,7516.27,7489.47,232.11839772173929,59.12
48,2020-04-25 00:00,331.61347387658327,7520.17,7432.8,132.81874949387162,144.56
49,2020-04-25 01:00,278.88843279074445,7508.89,7454.83,754.0326927079079,81.83
50,2020-04-25 02:00,358.80290054529905,7516.25,7479.05,1106.5679851295426,78.58
51,2020-04-25 03:00,255.2962563973167,7531.94,7497.13,1004.0076904902675,51.93
52,2020-04-25 04:00,284.2877606737249,7534.59,7507.71,541.9339374350512,50.72
53,2020-04-25 05:00,276.5065504510296,7568.04,7524.01,1066.3808636354458,150.8
54,2020-04-25 06:00,344.8331228705365,7596.05,7537.56,682.7178290211868,186.34
55,2020-04-25 07:00,298.2769673189729,7601.1,7548.17,484.1211919807505,246.7
56,2020-04-25 08:00,279.5009494949301,7582.97,7519.47,545.5814626703935,279.28
57,2020-04-25 09:00,342.75143544769963,7571.98,7537.91,762.6235383051717,171.21
58,2020-04-25 10:00,371.97287962842177,7575.0,7539.73,782.7096563791764,101.31
59,2020-04-25 11:00,341.6260744841,7612.55,7515.38,1085.8709061039972,290.13
60,2020-04-25 12:00,317.2034428811434,7568.22,7533.9,609.7958149931081,66.54
61,2020-04-25 13:00,323.72716350643276,7605.0,7557.36,127.7697686720395,161.2
62,2020-04-25 14:00,334.3987220964066,7609.62,7539.84,737.0863527219402,221.62
63,2020-04-25 15:00,349.30792419902536,7723.77,7513.05,828.6057634493961,925.0
64,2020-04-25 16:00,360.5189343041988,7568.43,7483.51,497.50339586226664,298.51
65,2020-04-25 17:00,324.1838850963149,7566.41,7527.9,197.4555344006132,70.58
66,2020-04-25 18:00,378.4466073494993,7553.9,7533.53,371.542609737834,72.05
67,2020-04-25 19:00,422.7294238165453,7559.75,7522.76,694.1212953465468,151.95
68,2020-04-26 00:00,412.4881461340709,7575.0,7550.8,1088.5960883267069,37.71
69,2020-04-26 01:00,377.6518036787369,7590.88,7557.1,572.5986290034696,73.4
70,2020-04-26 02:00,372.75137856882907,7586.04,7556.88,646.8891772038687,67.46
71,2020-04-26 03:00,383.4985101016142,7580.23,7554.79,716.7098317994262,30.18
72,2020-04-26 04:00,386.79873369217427,7579.34,7549.15,607.4125835820722,42.42
73,2020-04-26 05:00,372.6528895302615,7566.22,7537.56,295.35141621585467,47.88
74,2020-04-26 06:00,387.7555818646481,7558.54,7534.0,711.1819932898743,21.23
75,2020-04-26 07:00,427.21717333770357,7569.0,7541.38,500.3860607920215,32.01
76,2020-04-26 08:00,404.9849604482981,7560.25,7535.2,1171.218706762179,286.36
77,2020-04-26 09:00,463.6299090466306,7603.01,7552.47,1264.3744146685463,171.46
78,2020-04-26 10:00,375.99599524569965,7672.26,7576.91,475.11926772041875,405.32
79,2020-04-26 11:00,336.40610218090313,7692.81,7619.35,148.0234804815965,301.52
80,2020-04-26 12:00,431.11403018028767,7682.5,7633.47,772.7313960328645,284.04
81,2020-04-26 13:00,368.9035773697854,7718.0,7632.62,680.0650610770606,591.99
82,2020-04-26 14:00,362.550022360941,7714.25,7633.26,692.6892777421302,232.04
83,2020-04-26 15:00,429.58931176376814,7648.29,7485.0,725.6237521022932,1139.25
84,2020-04-26 16:00,353.4479201160495,7595.63,7535.37,675.5262635485652,147.34
85,2020-04-26 17:00,336.3816112868117,7600.0,7557.0,857.4973233087403,130.25
86,2020-04-26 18:00,349.44294451931495,7637.65,7572.01,909.2457765627838,203.53
87,2020-04-26 19:00,340.9890727029736,7663.0,7613.02,541.3132052358702,141.34
88,2020-04-26 20:00,420.5910480367398,7665.18,7631.14,626.1681387266099,122.58
89,2020-04-26 21:00,466.32399849515116,7665.18,7625.02,837.9833042244895,319.97
90,2020-04-26 22:00,463.1966921547356,7650.0,7591.99,720.025133829392,204.12
91,2020-04-26 23:00,426.66654613490084,7708.28,7618.16,941.4681810604761,214.16
92,2020-04-27 00:00,376.4883137769151,7788.23,7707.72,612.8244291640848,614.92
93,2020-04-27 01:00,340.9624022461435,7813.68,7655.99,689.9016084378093,906.28
94,2020-04-27 02:00,420.5293247193198,7747.31,7695.5,1179.0708866157524,104.96
95,2020-04-27 03:00,411.94005371347214,7764.99,7729.24,1278.5450430882913,167.26
96,2020-04-27 04:00,388.04751598952197,7752.0,7704.41,308.63810673264913,72.36
97,2020-04-27 05:00,470.4084992380575,7758.48,7692.81,500.57698671384065,235.86
98,2020-04-27 06:00,381.51031568342694,7732.88,7646.82,479.87089249992334,391.35
99,2020-04-27 07:00,376.7257999185159,7710.0,7639.8,510.45088590958346,235.1
100,2020-04-27 08:00,420.26865904405713,7752.43,7689.88,647.2655402915552,384.61
101,2020-04-27 09:00,359.49728285286096,7790.26,7686.0,810.5163970655534,455.57
102,2020-04-27 10:00,416.530166127772,7728.9,7680.0,266.4585596470039,231.24
103,2020-04-27 11:00,439.2022182031921,7739.07,7692.66,532.7535499120798,118.59
104,2020-04-27 12:00,389.6290652731597,7739.07,7684.24,339.44254694919925,203.16
105,2020-04-27 13:00,279.83840341239585,7717.45,7637.65,79.43477291142386,463.66
106,2020-04-27 14:00,377.50358114990905,7705.73,7637.03,114.6107077565768,463.87
107,2020-04-27 15:00,349.8115488631241,7708.04,7661.87,473.07908161280665,156.79
108,2020-04-27 16:00,367.2791254742285,7701.0,7663.46,680.6704694767783,209.0
109,2020-04-27 17:00,426.06481876739286,7685.37,7646.82,787.8428717364808,199.79
110,2020-04-27 18:00,406.06045164635856,7726.95,7669.55,398.09826529827365,164.46
111,2020-04-27 19:00,374.5128342001046,7733.15,7700.0,287.25623619172677,416.17
112,2020-04-27 20:00,347.6202615313159,7725.89,7692.4,890.8521536400795,67.36
113,2020-04-27 21:00,280.2000229414434,7780.0,7703.74,553.7746749258566,267.27
114,2020-04-27 22:00,323.949805091579,7785.0,7726.26,561.796169745925,121.8
115,2020-04-27 23:00,331.85542102619166,7795.0,7752.91,648.0789828595409,226.59
116,2020-04-28 00:00,324.5592040826408,7798.42,7734.55,410.070531689435,188.8
117,2020-04-28 01:00,382.07000618798224,7764.36,7694.85,395.37962336733744,398.68
118,2020-04-28 02:00,341.48446430994306,7717.87,7675.96,1185.8698615707644,490.46
119,2020-04-28 03:00,303.11650964557543,7722.53,7688.29,720.455905750744,324.64
120,2020-04-28 04:00,329.4778158801299,7718.0,7670.0,601.3293196986539,478.71
121,2020-04-28 05:00,282.40084043172624,7711.63,7676.02,668.848970513544,416.54
122,2020-04-28 06:00,322.7092464385837,7735.0,7650.0,494.3138718633433,796.47
123,2020-04-28 07:00,323.56910626237305,7723.22,7700.0,118.84343902032364,72.03
124,2020-04-28 08:00,343.8082224625974,7715.63,7687.97,486.1613142754386,86.62
125,2020-04-28 09:00,315.6109733525663,7760.0,7695.2,509.0280442750082,308.99
126,2020-04-28 10:00,369.85674561049774,7770.52,7727.23,977.1230152473563,138.62
127,2020-04-28 11:00,389.6400896256529,7761.61,7740.01,902.968733545389,150.46
128,2020-04-28 12:00,337.692313366168,7775.09,7722.35,584.9273615152969,273.6
129,2020-04-28 13:00,351.70640233980725,7775.0,7735.8,225.87587170381403,371.62
130,2020-04-28 14:00,317.7878223087242,7755.14,7688.65,362.67370208826105,592.06
131,2020-04-28 15:00,307.5939016506079,7739.62,7664.84,425.5722783413007,740.75
132,2020-04-28 16:00,363.69263573241454,7752.32,7712.7,832.5498205563754,248.1
133,2020-04-28 17:00,301.1601255836066,7753.88,7719.64,772.0604459489546,214.6
134,2020-04-28 18:00,340.05399310386315,7754.4,7734.75,272.4188238156927,134.68
135,2020-04-28 19:00,293.96825889443454,7760.0,7713.52,570.3554590749306,300.95
136,2020-04-28 20:00,290.04200508975225,7750.95,7711.48,821.078556704499,135.89
137,2020-04-28 21:00,306.72591126667055,7747.99,7718.74,251.4861115941428,83.65
138,2020-04-28 22:00,313.44005726060345,7772.75,7729.2,186.10074062985746,131.44
139,2020-04-28 23:00,238.33716686436287,7782.89,7751.27,536.1742159594838,170.64
140,2020-04-29 00:00,322.5987726553388,7782.08,7742.58,183.0271413646072,117.02
141,2020-04-29 01:00,302.3131201044388,7775.8,7743.04,320.3820220482265,619.57
142,2020-04-29 02:00,314.94541541916425,7889.0,7717.14,309.69454449298473,1319.58
143,2020-04-29 03:00,282.99323839467974,7844.51,7793.94,254.47637563642797,408.1
144,2020-04-29 04:00,184.7278822427455,7856.98,7814.0,453.1896423960257,622.5
145,2020-04-29 05:00,363.9587969523603,7888.0,7843.44,1040.1332786796359,360.26
146,2020-04-29 06:00,328.6319222899052,7978.83,7846.68,194.641636616893,822.97
147,2020-04-29 07:00,270.38551895517554,7980.0,7924.0,48.987550927492634,831.75
148,2020-04-29 08:00,329.35069849189836,8001.0,7941.97,-43.19381062081385,879.66
149,2020-04-29 09:00,275.9396177317263,8013.28,7950.53,585.1440960541636,495.08
150,2020-04-29 10:00,356.66139938309794,8190.86,7983.1,933.6594367930666,2234.15
151,2020-04-29 11:00,253.09981872103378,8200.0,8120.77,830.4077629214273,1279.85
152,2020-04-29 12:00,281.3311712886191,8274.83,8140.69,373.98694464154937,1212.25
153,2020-04-29 13:00,273.5441759571171,8410.0,8271.0,887.8424073851896,3001.19
154,2020-04-29 14:00,341.90357489652513,8375.0,8281.34,500.04910530829096,929.13
155,2020-04-29 15:00,296.3170349571918,8394.07,8302.0,311.2194552222072,1036.96
156,2020-04-29 16:00,276.6236445146862,8788.0,8349.41,378.25907354771124,2706.07
157,2020-04-29 17:00,341.1894971132589,8970.0,8599.67,575.4563118762511,2258.8
158,2020-04-29 18:00,370.1612662658261,8754.32,8560.03,590.3648751556022,1483.11
159,2020-04-29 19:00,339.30071820758104,8790.0,8629.87,898.0205138899433,1005.85
160,2020-04-29 20:00,315.34017236727215,8945.19,8711.55,428.5364922873722,907.34
161,2020-04-29 21:00,321.58064233663015,8950.0,8774.47,-59.1328890948684,819.16
162,2020-04-29 22:00,332.70641942384844,8861.54,8692.87,560.9765498247056,626.77
163,2020-04-29 23:00,347.20529000810285,8800.0,8710.81,654.9679839893151,418.99
164,2020-04-30 00:00,358.4836451978272,8825.19,8721.03,318.9259163428664,271.12
165,2020-04-30 01:00,321.625288640997,8881.96,8799.12,12.308322449833668,342.98
166,2020-04-30 02:00,376.49940134832127,8977.02,8821.57,195.08771900330655,530.73
167,2020-04-30 03:00,420.11502290406514,9300.0,8840.75,515.1990624965263,3054.42
168,2020-04-30 04:00,410.35702503942144,9297.69,9011.77,915.4915518600429,1297.26
169,2020-04-30 05:00,374.5486635935685,9419.0,9169.65,409.12044210684144,978.15
170,2020-04-30 06:00,370.73742238359324,9485.26,9260.22,478.94674382352883,1215.85
171,2020-04-30 07:00,381.25165902642004,9346.63,8851.58,531.5181229646876,1538.12
172,2020-04-30 08:00,383.7507714860435,9230.12,9092.17,425.39883973633596,551.7
173,2020-04-30 09:00,370.3807604659313,9118.81,8643.01,123.90449041395154,2865.04
174,2020-04-30 10:00,386.47117703495167,8909.54,8537.0,531.2054249560913,1454.62
175,2020-04-30 11:00,425.6397447120398,8964.59,8837.38,310.1012534974145,877.08
176,2020-04-30 12:00,402.804771919139,8924.52,8705.0,983.8440996497993,599.36
177,2020-04-30 13:00,460.9876719505506,8872.57,8719.59,1079.032706200022,386.61
178,2020-04-30 14:00,373.3043357051526,8910.64,8789.24,278.0907864695062,383.29
179,2020-04-30 15:00,333.99078065676287,8864.98,8741.54,-44.8155841979368,661.69
180,2020-04-30 16:00,429.2738987208522,8795.0,8614.76,587.4060288328159,1050.35
181,2020-04-30 17:00,366.589100416062,8722.76,8407.0,494.4640164314456,1577.68
182,2020-04-30 18:00,360.19121460626764,8736.05,8563.61,500.6372894614617,1429.52
183,2020-04-30 19:00,426.96347981430216,8856.97,8664.84,541.8418445264248,1217.76
184,2020-04-30 20:00,351.5117811152976,8912.39,8693.21,483.7027683222393,713.05
185,2020-04-30 21:00,333.6474818758132,8855.95,8741.54,670.203398007737,237.66
186,2020-04-30 22:00,346.6626767351548,8780.2,8632.73,739.750320592291,440.35
187,2020-04-30 23:00,338.727126279398,8784.22,8587.0,384.5250732700386,383.34
188,2020-05-01 00:00,419.10145889582566,8742.39,8616.17,452.5699206926123,245.47
189,2020-05-01 01:00,464.6087093057788,8768.96,8658.9,663.6674491241722,170.77
190,2020-05-01 02:00,461.67083908338105,8737.98,8658.87,551.7491429311942,62.78
191,2020-05-01 03:00,424.285875198554,8744.67,8662.59,772.7618673467526,124.66
192,2020-05-01 04:00,373.8322307995024,8803.3,8677.28,433.3471336631973,237.98
193,2020-05-01 05:00,339.00001504502495,8841.75,8763.02,518.4927088489981,185.29
194,2020-05-01 06:00,418.13929902162863,8813.06,8748.5,1010.4821369164509,234.4
195,2020-05-01 07:00,409.3578011621047,8786.69,8711.13,1103.4322525032605,479.92
196,2020-05-01 08:00,386.2312212894856,8819.92,8754.0,125.08135614942877,327.98
197,2020-05-01 09:00,468.38945746227944,8867.92,8777.48,316.94401348311715,502.4
198,2020-05-01 10:00,379.259660056245,8913.66,8824.18,292.8719571871585,287.56
199,2020-05-01 11:00,374.7560290567262,9075.0,8884.0,323.1868222596735,1327.95
200,2020-05-01 12:00,411.4705260656774,9031.66,8825.0,462.95873186644167,973.0
201,2020-05-01 13:00,350.67970686576405,8934.15,8776.37,615.7465504008912,810.65
202,2020-05-01 14:00,407.09923077889175,8849.78,8714.0,68.4558166550255,1333.4
203,2020-05-01 15:00,430.55326282473976,8870.72,8728.54,336.0914451026248,821.8
204,2020-05-01 16:00,380.69313737391917,8765.58,8664.31,126.31797192668357,957.49
205,2020-05-01 17:00,270.4431639207186,8772.39,8686.9,-117.36798634340226,451.68
206,2020-05-01 18:00,368.2467951100026,8788.12,8722.55,-73.73648085044493,275.22
207,2020-05-01 19:00,340.4735357819591,8773.67,8700.84,275.26381337813535,262.47
208,2020-05-01 20:00,357.96860563884087,8753.41,8672.38,484.9441468961218,428.03
209,2020-05-01 21:00,417.0559195922869,8857.42,8733.95,602.517842669995,359.59
210,2020-05-01 22:00,397.02275627992026,8870.0,8805.35,200.22495351137977,199.03
211,2020-05-01 23:00,365.1173009951292,8905.0,8806.59,94.7634988529515,320.16
212,2020-05-02 00:00,338.2007989430335,8856.38,8770.9,694.4471178489326,124.36
213,2020-05-02 01:00,270.7948342076726,8840.14,8777.15,352.04340373480863,71.95
214,2020-05-02 02:00,314.82409947386856,8845.46,8760.0,371.3340103073993,62.13
215,2020-05-02 03:00,322.20177054144744,8866.62,8804.16,463.578434195937,84.76
216,2020-05-02 04:00,314.8970101751258,8861.27,8793.34,213.26337883943486,75.4
217,2020-05-02 05:00,372.95127424146244,8838.43,8791.36,207.40243627961596,337.38
218,2020-05-02 06:00,331.8826710364932,8854.06,8820.1,998.8182925140276,93.59
219,2020-05-02 07:00,293.99813900359766,8837.77,8783.05,523.6970177251364,288.22
220,2020-05-02 08:00,320.3856945857118,8827.54,8775.01,406.12037026651603,133.22
221,2020-05-02 09:00,273.0262306861382,8834.01,8776.51,464.97043934889,59.41
222,2020-05-02 10:00,313.3783845463661,8857.0,8812.25,286.89305226122,137.48
223,2020-05-02 11:00,313.8585224212278,8906.0,8838.47,-69.10745742206487,313.65
224,2020-05-02 12:00,334.887144984899,8956.0,8857.88,298.41584551756466,590.37
225,2020-05-02 13:00,306.01457772566937,8922.03,8862.54,306.6859223693609,101.3
226,2020-05-02 14:00,360.9252344123361,8966.25,8899.32,787.3003520558219,275.87
227,2020-05-02 15:00,381.1327972574605,8977.0,8900.68,708.5449529382814,220.66
228,2020-05-02 16:00,328.5152034473335,9022.0,8936.25,383.8889309869747,972.41
229,2020-05-02 17:00,342.3475380117606,9007.8,8952.33,28.595758134843326,437.8
230,2020-05-02 18:00,307.9410635353698,8977.41,8812.43,164.85353961691976,410.38
231,2020-05-02 19:00,298.51946246167785,8883.58,8830.25,227.60733449824465,154.09
232,2020-05-02 20:00,354.1505739295223,8940.84,8859.18,654.9882751961458,81.95
233,2020-05-02 21:00,291.9465185181346,8948.35,8886.11,584.1042467199998,106.54
234,2020-05-02 22:00,330.51931057304176,8951.03,8904.77,76.55072674144736,140.08
235,2020-05-02 23:00,284.60028280059396,8990.0,8930.36,380.5692147623648,251.27
236,2020-05-03 00:00,280.5023247907794,9176.19,8945.0,629.775235467607,883.94
237,2020-05-03 01:00,297.35479855393436,9207.82,9062.44,53.68001024822131,917.93
238,2020-05-03 02:00,304.36407096833506,9163.44,9081.07,-6.467628349909376,347.11
239,2020-05-03 03:00,228.84524574094428,9167.65,9081.07,332.0454515951023,220.99
240,2020-05-03 04:00,314.18602433642775,9159.88,9110.04,-12.073258410937783,227.8
241,2020-05-03 05:00,293.07733157956443,9140.57,9085.0,138.03029411906206,231.08
242,2020-05-03 06:00,305.12704009781237,9099.78,8910.0,113.91993829760139,532.69
243,2020-05-03 07:00,273.5780527935202,9042.42,8983.49,53.64381785366382,520.1
244,2020-05-03 08:00,175.13745716350337,9055.0,8972.86,261.4873402376507,314.55
245,2020-05-03 09:00,355.2915806662028,9130.0,9033.88,838.7458135098136,191.71
246,2020-05-03 10:00,319.6312849561008,9145.57,8950.84,-8.998518561966023,544.8
247,2020-05-03 11:00,261.26698663272714,9108.38,9014.72,-147.10011260302116,409.68
248,2020-05-03 12:00,320.4038626122865,9073.7,8822.0,-246.0116243860647,765.78
249,2020-05-03 13:00,266.8893611701219,8962.05,8830.0,395.83318970626965,421.82
250,2020-05-03 14:00,346.9168991558253,8923.73,8750.0,753.842122095637,746.61
251,2020-05-03 15:00,243.40557744156604,8849.75,8723.78,636.5744568845859,497.84
252,2020-05-03 16:00,272.47969334332515,8891.65,8786.4,173.43508852005476,192.52
253,2020-05-03 17:00,264.44179705207137,8898.21,8784.62,696.8740999231393,137.28
254,2020-05-03 18:00,333.2101850672154,8873.79,8810.4,299.90932650707106,91.48
255,2020-05-03 19:00,286.5461795219876,8912.55,8844.39,118.26394491289103,108.38
256,2020-05-03 20:00,267.73478212060877,8888.86,8793.81,185.6994230247097,142.97
257,2020-05-03 21:00,331.78830446947643,8913.09,8800.96,380.2997273031501,77.17
258,2020-05-03 22:00,361.0648388374723,8967.86,8856.85,402.29109823527233,393.18
259,2020-05-03 23:00,329.87481998508974,8933.02,8868.15,713.6829893218322,300.84
260,2020-05-04 00:00,305.69208080104886,8947.95,8772.49,223.46986628268212,426.15
261,2020-05-04 01:00,312.9012512887929,8844.68,8633.0,-256.8849815979479,987.68
262,2020-05-04 02:00,323.24845354318654,8782.88,8687.54,364.3169891351031,196.81
263,2020-05-04 03:00,338.785732769942,8775.74,8703.59,450.9095375107685,115.79
264,2020-05-04 04:00,349.605160473829,8752.44,8637.58,120.37783481346995,270.72
265,2020-05-04 05:00,312.54324314739006,8707.56,8528.42,-181.92343472881606,624.82
266,2020-05-04 06:00,367.9081190665987,8660.57,8591.85,-7.281087167406099,308.6
267,2020-05-04 07:00,411.97003279658236,8684.93,8582.01,329.3353246018034,238.33
268,2020-05-04 08:00,401.5505373713795,8732.51,8656.19,727.913873421527,358.38
269,2020-05-04 09:00,366.0211178199478,8713.02,8602.33,205.47844542092014,472.33
270,2020-05-04 10:00,361.766645672269,8684.79,8612.18,282.45321636121463,207.41
271,2020-05-04 11:00,372.38835678148837,8709.95,8626.7,336.2655230591208,198.09
272,2020-05-04 12:00,375.24610768035063,8764.22,8661.86,225.27258344354922,640.64
273,2020-05-04 13:00,361.7338829006169,8855.83,8728.1,-66.33066371457244,607.72
274,2020-05-04 14:00,377.39657121914917,8873.97,8785.0,344.57083564573855,700.99
275,2020-05-04 15:00,417.2659744604025,8862.36,8792.36,118.42037056945259,239.61
276,2020-05-04 16:00,394.14847233902026,8904.32,8805.98,802.2141425778395,495.18
277,2020-05-04 17:00,453.4497934137165,8860.0,8750.02,883.301162389191,537.84
278,2020-05-04 18:00,364.4367099216606,8887.16,8802.64,74.23606607155295,264.47
279,2020-05-04 19:00,325.0653494355197,8890.99,8820.09,-239.97927272011532,234.03
280,2020-05-04 20:00,420.496910311331,8940.0,8846.86,391.2188343255371,240.62
281,2020-05-04 21:00,357.9568732548397,8961.98,8894.27,292.68540438227865,210.4
282,2020-05-04 22:00,351.26121681145435,8974.34,8868.99,315.00626197774835,761.21
283,2020-05-04 23:00,418.6353391224909,8922.07,8838.52,345.24579368560285,681.19
284,2020-05-05 00:00,342.57185650877955,8935.02,8849.3,287.8993875445377,356.25
285,2020-05-05 01:00,324.3641056989886,8913.44,8838.86,479.26422228966345,202.92
286,2020-05-05 02:00,337.83879059699285,8902.06,8834.56,539.1693537997438,105.92
287,2020-05-05 03:00,329.6739200514476,8888.0,8827.81,177.40101485382036,147.17
288,2020-05-05 04:00,410.08292446526593,9100.0,8862.01,262.16655823937,729.14
289,2020-05-05 05:00,456.15793790270953,9120.0,8997.33,465.57640056572245,560.07
290,2020-05-05 06:00,453.33053264303055,9067.09,8975.0,353.6101303695614,310.57
291,2020-05-05 07:00,415.8059226917348,9086.97,9011.0,586.8879151738781,322.04
292,2020-05-05 08:00,365.15755941394974,9050.0,8984.19,245.3865591091117,404.79
293,2020-05-05 09:00,330.0263284782182,9083.0,8996.89,328.2803687499553,609.52
294,2020-05-05 10:00,409.0475529202054,9007.42,8760.1,823.2973030050372,1318.94
295,2020-05-05 11:00,401.07061679209653,8906.78,8832.7,901.8978145197018,356.25
296,2020-05-05 12:00,377.25157318635297,8893.11,8826.29,-74.81005449107136,355.14
297,2020-05-05 13:00,459.81174329703515,8966.65,8852.38,128.22622825970876,438.05
298,2020-05-05 14:00,370.30811913328904,8940.05,8823.1,95.36855282914877,559.65
299,2020-05-05 15:00,365.4038780825165,8893.9,8835.18,130.9642083473928,408.57
300,2020-05-05 16:00,448.62948251143104,8904.8,8828.79,-7.904113644850439,412.24
301,2020-05-05 17:00,391.18060785130376,8936.0,8851.95,163.35894835096684,373.68
302,2020-05-05 18:00,445.90037286288685,8920.8,8859.59,-322.74771540213476,342.92
303,2020-05-05 19:00,470.9846855171728,8945.0,8886.0,-70.84221483671928,277.29
304,2020-05-05 20:00,419.36946414774906,8977.72,8904.73,-280.96192300458006,119.5
305,2020-05-05 21:00,315.7351883795211,9013.21,8954.7,-610.5228421411488,189.46
306,2020-05-05 22:00,409.1750813368789,8996.32,8916.37,-584.0381077800223,480.28
307,2020-05-05 23:00,381.01788939705636,9046.29,8952.29,-177.10109585029954,211.78
308,2020-05-06 00:00,398.35552554599127,9043.37,8921.03,14.375480205824076,372.0
309,2020-05-06 01:00,457.03602794323217,9001.79,8943.23,70.07045619470247,146.99
310,2020-05-06 02:00,439.3006705129838,8993.1,8951.97,-316.1949705559656,60.4
311,2020-05-06 03:00,408.7525525541233,9078.91,8959.89,-438.4079100558591,535.54
312,2020-05-06 04:00,377.7896938576697,9064.8,8966.66,194.87939325546972,227.6
313,2020-05-06 05:00,312.6132751002028,9049.98,8988.02,-107.20042440327929,174.66
314,2020-05-06 06:00,357.06528811147587,9058.04,9006.73,-181.2484880124781,144.95
315,2020-05-06 07:00,362.2473010279296,9058.83,9003.18,-55.737561976815584,272.81
316,2020-05-06 08:00,356.92191115238404,9120.0,9009.99,-165.0638890064679,1015.06
317,2020-05-06 09:00,412.87039387550186,9111.97,9047.47,-219.71241859082843,476.27
318,2020-05-06 10:00,372.6042834864878,9300.0,9079.46,488.1334389515529,2184.61
319,2020-05-06 11:00,338.00717911426375,9364.0,9205.16,81.8846773854834,1000.88
320,2020-05-06 12:00,363.43242871358416,9400.0,9232.67,-18.046818048465205,1480.51
321,2020-05-06 13:00,313.92955122698373,9290.0,9140.96,83.03688715997762,1185.15
322,2020-05-06 14:00,355.0025606857989,9266.0,9198.56,-104.8773973455153,611.17
